Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
159,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,9200,2-Jun-15
160,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,23-Nov-18
161,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,24-Nov-18
162,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,26-Nov-18
163,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,27-Nov-18
164,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,28-Nov-18
165,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,29-Nov-18
166,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11400,10100,30-Nov-18
167,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11450,9225,1-Jun-15
168,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11500,10100,17-Nov-18
169,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11500,10100,19-Nov-18
170,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11500,10100,20-Nov-18
171,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,11500,10100,22-Nov-18
172,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,12000,9500,8-Sep-16
173,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,12000,9500,12-Sep-16
174,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,12600,11400,22-Nov-19
175,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,12600,11500,20-Sep-19
176,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,11800,10300,16-Nov-18
177,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,12100,9600,5-Oct-16
178,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,12600,10600,23-Mar-20
179,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,12600,10900,20-Mar-20
180,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,12600,10900,21-Mar-20
181,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,12800,10800,8-Jan-20
182,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7100,12800,10800,10-Jan-20
183,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7200,12100,11800,8-Nov-19
184,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7200,12200,9700,3-Oct-16
185,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7200,12900,11800,18-Sep-19
186,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7200,12900,11800,19-Sep-19
187,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11500,10100,8-Dec-18
188,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11500,10100,10-Dec-18
189,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11600,10300,1-Dec-18
190,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11600,10300,3-Dec-18
191,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11600,10300,4-Dec-18
192,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11600,10300,5-Dec-18
193,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11600,10300,6-Dec-18
194,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11600,10300,7-Dec-18
195,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11800,10500,13-Nov-18
196,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11800,10500,14-Nov-18
197,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,11800,10500,15-Nov-18
198,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12000,10500,12-Nov-18
199,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12100,10600,3-Nov-18
200,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12100,10600,5-Nov-18
201,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12100,10600,7-Nov-18
202,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12100,10600,8-Nov-18
203,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12100,10600,9-Nov-18
204,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12300,9800,3-Sep-16
205,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10600,1-Nov-18
206,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10600,2-Nov-18
207,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10600,31-Oct-18
208,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10700,27-Oct-18
209,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10700,29-Oct-18
210,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10700,30-Oct-18
211,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10800,16-Oct-18
212,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10800,17-Oct-18
213,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10800,20-Oct-18
214,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7300,12400,10800,22-Oct-18
