"Min,Max,Modal Price from Tamil Nadu[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2015To01-Jan-2019 (Total-281) (Total-281)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
125,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1750,1650,21-Sep-18
126,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1650,1850,1750,28-Nov-18
127,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1663,1663,1663,23-Jan-17
128,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6800,7389,7262,12-Jan-17
129,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,2000,1600,12-Apr-17
130,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1621,1621,1621,21-Dec-15
131,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1069,1069,1069,4-Nov-16
132,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1200,22-Apr-15
133,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1550,1500,31-Jan-18
134,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1510,1600,1550,21-Mar-18
135,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1750,1650,18-Jul-18
136,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1700,1650,29-Aug-18
137,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,2200,2400,2300,14-Feb-18
138,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1676,4189,2933,29-Jul-16
139,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1141,1216,1163,18-Jan-18
140,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1329,1329,1329,24-Feb-15
141,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1389,1462,1460,11-Jan-16
142,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1600,1600,20-Oct-15
143,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1719,1732,1732,27-Jun-16
144,Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000,2200,2100,1-Jun-17
145,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1650,1625,31-Dec-15
146,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1659,1669,1669,28-Sep-16
147,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1550,1500,24-Jan-18
148,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460,1550,1550,23-Nov-17
149,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1650,1600,4-Jul-18
150,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1482,1482,1482,8-Nov-16
151,Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1509,1604,1604,21-Dec-16
152,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1436,2770,1455,19-Oct-16
153,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1465,2989,1526,27-Oct-16
154,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,3059,2629,31-Oct-16
155,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6124,7986,7376,23-Feb-17
156,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,7238,9161,8252,17-Aug-16
157,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1006,1231,1129,12-Dec-17
158,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1420,1425,1423,19-Apr-18
159,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1507,1507,1507,21-Sep-15
160,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1571,1569,26-Oct-15
161,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1556,1556,1556,2-Nov-15
162,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1459,1459,1459,18-Oct-16
163,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1300,1250,18-May-15
164,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1550,1500,28-Feb-18
165,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1650,1600,4-Apr-18
