Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
191,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,6900,6900,22-Jul-20
192,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,7700,7500,21-Jun-21
193,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,7800,7500,15-Jun-21
194,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,8313,7900,21-Apr-20
195,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,8900,7500,28-Jun-21
196,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,9000,7500,11-Jun-21
197,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,9000,7800,8-Jun-21
198,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,9000,8500,23-Jun-20
199,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6900,9100,8100,10-Jun-21
200,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7000,7000,7000,28-May-19
201,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7000,7209,7200,23-Mar-20
202,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7000,8400,7500,6-Mar-19
203,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7000,8600,7500,2-Jun-21
204,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7000,8900,8100,4-Jun-21
205,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7019,7299,7050,27-Feb-19
206,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7100,8600,7850,9-Jun-20
207,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7100,8600,7850,16-Jun-20
208,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7100,8900,7500,11-May-21
209,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7100,9100,8700,10-Jun-19
210,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7100,9400,8000,23-Apr-21
211,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7124,9124,8374,27-May-20
212,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7289,7643,7549,12-Mar-19
213,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7300,8000,7500,29-Jun-20
214,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7300,9000,7500,14-Jun-21
215,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7300,9000,8100,28-May-21
216,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7300,9400,8100,21-Apr-21
217,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7370,8000,7650,10-Jun-20
218,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7370,8760,8065,17-Jun-20
219,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7370,8800,8085,15-Jun-20
220,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7370,9100,8200,5-Jun-20
221,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7375,9483,8625,20-May-21
222,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7400,8000,7500,19-Jun-20
223,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,7400,8900,8100,25-May-21
